cat_id,age,gender,size,breed,user_id,rating
46735039,Baby,Male,Small,Domestic Short Hair,5695,4.24
46749913,Young,Female,Medium,Domestic Short Hair,9238,2.01
46747892,Baby,Female,Small,Domestic Short Hair,11162,3.98
46740485,Young,Male,Medium,Domestic Short Hair,6843,3.21
46740674,Young,Male,Medium,Domestic Short Hair,10799,1.87
46748974,Baby,Male,Large,Domestic Short Hair,4463,4.17
46742166,Baby,Female,Small,Domestic Short Hair,5990,5.0
46742908,Adult,Female,Large,Domestic Short Hair,374,3.18
46740744,Baby,Male,Small,Domestic Short Hair,5167,5.0
46738309,Adult,Female,Medium,Domestic Short Hair,11129,5.0
46745837,Young,Female,Medium,Domestic Short Hair,11311,4.19
46738532,Baby,Male,Small,Domestic Short Hair,2327,3.16
46744081,Adult,Male,Medium,Domestic Short Hair,11894,3.68
46742223,Baby,Male,Medium,Domestic Short Hair,14973,3.77
46750610,Baby,Male,Medium,Domestic Short Hair,9829,2.6
46733777,Baby,Male,Medium,Domestic Short Hair,11816,4.03
46750701,Young,Male,Medium,Domestic Short Hair,12839,3.1
46741959,Adult,Male,Small,Domestic Short Hair,12188,2.75
46725617,Adult,Female,Medium,Domestic Short Hair,2244,3.13
46750076,Baby,Male,Small,Domestic Short Hair,6597,4.86
46736926,Baby,Female,Medium,Domestic Short Hair,6421,5.0
46746344,Baby,Male,Small,Domestic Short Hair,1699,2.66
46747504,Adult,Female,Small,Domestic Short Hair,11355,3.58
46736389,Adult,Female,Large,Domestic Short Hair,10368,3.09
46742873,Young,Male,Small,Domestic Short Hair,6819,2.86
46741302,Baby,Male,Small,Domestic Short Hair,5137,2.66
46750391,Baby,Male,Medium,Domestic Short Hair,11947,4.73
46738458,Young,Female,Medium,Domestic Short Hair,4165,2.4
46727799,Adult,Male,Large,Domestic Short Hair,44,1.95
46749476,Young,Female,Medium,Domestic Short Hair,2376,2.73
46749717,Adult,Male,Extra Large,Domestic Short Hair,1462,3.72
46745737,Adult,Female,Large,Domestic Short Hair,13334,3.18
46732043,Adult,Female,Medium,Domestic Short Hair,12592,3.58
46724965,Baby,Male,Small,Domestic Short Hair,9317,3.48
46750653,Young,Female,Medium,Domestic Short Hair,6058,4.54
46724427,Adult,Male,Small,Domestic Short Hair,3476,2.63
46732522,Baby,Female,Large,Domestic Short Hair,8417,3.84
46744562,Adult,Male,Large,Domestic Short Hair,6379,2.96
46739606,Young,Male,Medium,Domestic Short Hair,9501,4.03
46750385,Baby,Female,Medium,Domestic Short Hair,10226,3.41
46726148,Adult,Female,Medium,Domestic Short Hair,10046,3.63
46732185,Adult,Female,Medium,Domestic Short Hair,11378,3.09
46746416,Adult,Male,Medium,Domestic Short Hair,980,4.05
46747004,Baby,Female,Small,Domestic Short Hair,815,3.84
46747966,Baby,Female,Medium,Domestic Short Hair,2674,1.91
46723108,Baby,Male,Large,Domestic Short Hair,7212,2.99
46733670,Adult,Male,Medium,Domestic Short Hair,8898,4.47
46746952,Adult,Male,Small,Domestic Short Hair,8697,4.18
46724350,Baby,Female,Small,Domestic Short Hair,1200,3.44
46730261,Baby,Male,Small,Domestic Short Hair,9853,4.47
46740468,Young,Male,Medium,Domestic Short Hair,5414,1.87
46724280,Baby,Female,Small,Domestic Short Hair,172,3.19
46741208,Young,Female,Small,Domestic Short Hair,7026,3.67
46749767,Baby,Female,Small,Domestic Short Hair,12665,4.46
46724716,Baby,Female,Small,Domestic Short Hair,5881,4.64
46745383,Baby,Female,Medium,Domestic Short Hair,13779,3.22
46731317,Adult,Female,Large,Domestic Short Hair,5068,1.62
46736457,Adult,Female,Medium,Domestic Short Hair,12604,4.57
46740806,Young,Female,Medium,Domestic Short Hair,1005,3.12
46726546,Baby,Male,Small,Domestic Short Hair,3746,4.2
46737494,Young,Female,Small,Domestic Short Hair,10980,4.1
46735071,Baby,Male,Small,Domestic Short Hair,9458,4.45
46744883,Adult,Male,Small,Domestic Short Hair,8652,2.65
46747636,Young,Female,Medium,Domestic Short Hair,7645,2.94
46749649,Baby,Male,Small,Domestic Short Hair,3715,4.02
46729606,Young,Male,Medium,Domestic Short Hair,3086,4.12
46730285,Baby,Male,Medium,Domestic Short Hair,12782,2.12
46748931,Baby,Male,Small,Domestic Short Hair,9613,1.76
46731629,Young,Male,Large,Domestic Short Hair,210,3.22
46749493,Young,Female,Medium,Domestic Short Hair,5210,2.77
46733450,Baby,Male,Medium,Domestic Short Hair,2117,3.27
46738887,Baby,Female,Small,Domestic Short Hair,3589,3.79
46734345,Adult,Male,Small,Domestic Short Hair,3159,4.4
46720981,Adult,Male,Small,Domestic Short Hair,6674,3.57
46748518,Baby,Female,Medium,Domestic Short Hair,6255,3.95
46731436,Baby,Male,Small,Domestic Short Hair,12146,2.87
46745822,Young,Female,Small,Domestic Short Hair,5800,3.87
46744510,Young,Female,Small,Domestic Short Hair,6264,3.2
46734363,Baby,Female,Small,Domestic Short Hair,13460,3.18
46744121,Adult,Male,Medium,Domestic Short Hair,9438,5.0
46736011,Senior,Female,Small,Domestic Short Hair,14479,4.98
46736577,Young,Female,Medium,Domestic Short Hair,6358,3.54
46730354,Baby,Male,Small,Domestic Short Hair,286,3.56
46746173,Adult,Female,Small,Domestic Short Hair,11458,5.0
46723324,Young,Female,Medium,Domestic Short Hair,10235,4.85
46746598,Young,Female,Medium,Domestic Short Hair,9631,3.14
46723533,Baby,Male,Small,Domestic Short Hair,11373,2.5
46737173,Baby,Male,Small,Domestic Short Hair,6761,3.64
46750668,Young,Male,Medium,Domestic Short Hair,4569,3.57
46750588,Baby,Male,Large,Domestic Short Hair,7428,4.64
46748824,Baby,Female,Medium,Domestic Short Hair,9575,4.25
46730723,Baby,Female,Medium,Domestic Short Hair,13192,3.34
46746579,Young,Female,Medium,Domestic Short Hair,11222,2.09
46741213,Baby,Male,Small,Domestic Short Hair,6317,1.85
46745572,Baby,Female,Small,Domestic Short Hair,8171,3.98
46735643,Adult,Female,Medium,Domestic Short Hair,4252,3.25
46735858,Adult,Male,Medium,Domestic Short Hair,2107,3.6
46733660,Young,Female,Small,Domestic Short Hair,813,3.79
46739897,Baby,Male,Small,Domestic Short Hair,2660,2.72
46742695,Baby,Male,Large,Domestic Short Hair,11511,2.55
46735048,Adult,Female,Small,Domestic Short Hair,9058,1.5
46750425,Baby,Male,Medium,Domestic Short Hair,2552,5.0
46729866,Young,Female,Medium,Domestic Short Hair,1833,3.8
46743287,Baby,Male,Small,Domestic Short Hair,9440,1.85
46736248,Adult,Male,Small,Domestic Short Hair,8096,2.97
46741153,Baby,Male,Medium,Domestic Short Hair,14724,2.17
46748318,Baby,Male,Medium,Domestic Short Hair,4392,3.31
46738454,Baby,Male,Medium,Domestic Short Hair,14560,3.06
46740222,Young,Female,Small,Domestic Short Hair,462,3.62
46730826,Baby,Male,Small,Domestic Short Hair,2303,3.02
46735718,Adult,Female,Small,Domestic Short Hair,6405,4.05
46741202,Baby,Male,Medium,Domestic Short Hair,8149,3.8
46745199,Young,Female,Medium,Domestic Short Hair,7204,4.22
46748490,Young,Male,Medium,Domestic Short Hair,8382,2.5
46750755,Baby,Male,Large,Domestic Short Hair,12310,3.44
46736600,Baby,Female,Small,Domestic Short Hair,3884,2.4
46750005,Baby,Male,Small,Domestic Short Hair,3048,3.01
46730742,Baby,Female,Small,Domestic Short Hair,8178,4.88
46722569,Young,Male,Small,Domestic Short Hair,10713,4.61
46741989,Adult,Female,Medium,Domestic Short Hair,3534,3.63
46726153,Young,Female,Small,Domestic Short Hair,2654,4.15
46721790,Baby,Male,Medium,Domestic Short Hair,6855,2.86
46722524,Young,Male,Large,Domestic Short Hair,4977,3.67
46748001,Baby,Female,Small,Domestic Short Hair,11821,4.68
46740081,Young,Male,Medium,Domestic Short Hair,2054,3.67
46746225,Baby,Male,Medium,Domestic Short Hair,13455,5.0
46748198,Baby,Female,Small,Domestic Short Hair,8485,4.29
46737473,Young,Male,Large,Domestic Short Hair,4888,5.0
46742505,Baby,Female,Large,Domestic Short Hair,3959,3.38
46746470,Baby,Male,Small,Domestic Short Hair,2511,5.0
46750084,Adult,Female,Medium,Domestic Short Hair,1709,2.52
46747526,Baby,Female,Small,Domestic Short Hair,6547,2.4
46743126,Young,Male,Medium,Domestic Short Hair,5689,4.22
46731454,Baby,Male,Small,Domestic Short Hair,11624,1.75
46750856,Young,Female,Medium,Domestic Short Hair,1566,3.07
46748226,Adult,Male,Medium,Domestic Short Hair,4508,3.27
46749630,Adult,Female,Medium,Domestic Short Hair,4887,4.41
46728262,Adult,Female,Medium,Domestic Short Hair,2147,3.96
46722880,Young,Male,Medium,Domestic Short Hair,7501,4.05
46726631,Senior,Female,Small,Domestic Short Hair,6638,2.78
46723707,Baby,Female,Medium,Domestic Short Hair,866,1.76
46742629,Baby,Female,Small,Domestic Short Hair,11964,3.84
46726545,Baby,Male,Small,Domestic Short Hair,9776,2.76
46745926,Baby,Female,Medium,Domestic Short Hair,14186,3.07
46743578,Young,Female,Medium,Domestic Short Hair,8758,3.13
46734460,Adult,Female,Large,Domestic Short Hair,7575,4.41
46735255,Baby,Male,Small,Domestic Short Hair,3093,5.0
46750059,Adult,Male,Medium,Domestic Short Hair,14371,3.9
46748170,Adult,Male,Small,Domestic Short Hair,1996,2.84
46744009,Baby,Male,Medium,Domestic Short Hair,10953,2.68
46743213,Baby,Male,Small,Domestic Short Hair,14527,4.37
46750805,Young,Female,Medium,Domestic Short Hair,14146,3.49
46739449,Baby,Male,Small,Domestic Short Hair,14121,1.0
46746008,Young,Male,Large,Domestic Short Hair,2653,3.33
46733261,Adult,Male,Medium,Domestic Short Hair,4588,4.24
46734054,Young,Male,Medium,Domestic Short Hair,12468,3.54
46730841,Adult,Female,Medium,Domestic Short Hair,9145,3.43
46737570,Young,Male,Small,Domestic Short Hair,13753,5.0
46722778,Young,Female,Medium,Domestic Short Hair,9670,3.84
46724210,Baby,Female,Small,Domestic Short Hair,953,3.54
46729180,Baby,Male,Small,Domestic Short Hair,13574,1.66
46726435,Baby,Female,Small,Domestic Short Hair,10857,3.96
46727555,Young,Male,Small,Domestic Short Hair,7497,3.18
46749925,Adult,Male,Medium,Domestic Short Hair,3031,2.9
46733658,Adult,Female,Small,Domestic Short Hair,2309,3.78
46742153,Young,Male,Medium,Domestic Short Hair,11780,5.0
46747498,Baby,Male,Medium,Domestic Short Hair,967,3.2
46723120,Baby,Male,Medium,Domestic Short Hair,8449,3.64
46721702,Young,Female,Medium,Domestic Short Hair,2611,3.35
46731241,Baby,Male,Small,Domestic Short Hair,2006,2.54
46741935,Young,Female,Small,Domestic Short Hair,11413,3.55
46685298,Adult,Male,Medium,Domestic Short Hair,10289,3.01
46743469,Young,Female,Medium,Domestic Short Hair,4982,2.58
46750579,Young,Male,Small,Domestic Short Hair,7093,4.17
46749733,Young,Female,Small,Domestic Short Hair,12685,2.88
46749603,Baby,Female,Small,Domestic Short Hair,12039,3.78
46741895,Young,Female,Medium,Domestic Short Hair,13409,3.9
46733222,Adult,Male,Medium,Domestic Short Hair,14432,5.0
46743982,Adult,Female,Small,Domestic Short Hair,7737,2.59
46742239,Young,Female,Medium,Domestic Short Hair,8710,4.5
46739923,Baby,Female,Small,Domestic Short Hair,14524,4.39
46735029,Adult,Male,Small,Domestic Short Hair,7131,3.07
46746530,Young,Female,Small,Domestic Short Hair,4877,4.85
46732117,Young,Male,Small,Domestic Short Hair,13195,3.24
46734709,Baby,Female,Small,Domestic Short Hair,5918,4.37
46731405,Adult,Male,Large,Domestic Short Hair,1178,3.43
46721193,Baby,Female,Medium,Domestic Short Hair,4454,5.0
46725846,Adult,Male,Medium,Domestic Short Hair,13545,1.99
46741545,Adult,Male,Medium,Domestic Short Hair,12521,3.59
46733889,Baby,Female,Small,Domestic Short Hair,12296,2.26
46728625,Young,Male,Medium,Domestic Short Hair,9667,1.39
46742208,Baby,Male,Small,Domestic Short Hair,11604,3.53
46746820,Baby,Female,Medium,Domestic Short Hair,11192,3.56
46742698,Baby,Male,Small,Domestic Short Hair,13431,5.0
46727898,Baby,Female,Medium,Domestic Short Hair,136,4.27
46743633,Adult,Male,Small,Domestic Short Hair,4296,2.5
46736579,Young,Female,Medium,Domestic Short Hair,3812,3.77
46748545,Baby,Male,Small,Domestic Short Hair,6660,3.29
46744190,Baby,Female,Small,Domestic Short Hair,12507,3.92
46728003,Baby,Male,Small,Domestic Short Hair,6072,2.48
46728282,Young,Female,Medium,Domestic Short Hair,11744,2.79
46744090,Young,Female,Medium,Domestic Short Hair,2074,2.28
46746383,Baby,Female,Small,Domestic Short Hair,8107,2.61
46746422,Young,Male,Small,Domestic Short Hair,10697,2.42
46728276,Baby,Male,Medium,Domestic Short Hair,11385,3.94
46725568,Adult,Male,Large,Domestic Short Hair,13455,4.19
46750374,Young,Male,Medium,Domestic Short Hair,1364,4.56
46731619,Young,Male,Small,Domestic Short Hair,6063,2.16
46740928,Young,Male,Medium,Domestic Short Hair,3388,3.76
46743945,Baby,Female,Medium,Domestic Short Hair,12767,1.0
46750497,Adult,Female,Medium,Domestic Short Hair,7258,2.8
46746712,Young,Female,Medium,Domestic Short Hair,10629,3.44
46727482,Baby,Female,Small,Domestic Short Hair,5635,2.59
46749862,Baby,Male,Small,Domestic Short Hair,4311,3.87
46727146,Baby,Female,Small,Domestic Short Hair,988,2.78
46727457,Baby,Male,Small,Domestic Short Hair,4962,5.0
46744904,Adult,Female,Medium,Domestic Short Hair,1350,4.62
46724018,Young,Male,Small,Domestic Short Hair,6513,3.74
46733250,Young,Female,Small,Domestic Short Hair,161,2.12
46740165,Baby,Female,Small,Domestic Short Hair,9058,3.3
46722376,Young,Female,Medium,Domestic Short Hair,6962,3.01
46735599,Baby,Male,Small,Domestic Short Hair,2688,3.4
46734042,Baby,Male,Medium,Domestic Short Hair,11354,3.69
46722120,Baby,Male,Small,Domestic Short Hair,14947,1.0
46724598,Baby,Male,Medium,Domestic Short Hair,13468,3.65
46738322,Baby,Male,Medium,Domestic Short Hair,11663,2.92
46723361,Baby,Male,Small,Domestic Short Hair,2564,1.79
46749170,Young,Female,Medium,Domestic Short Hair,400,2.58
46746484,Young,Female,Medium,Domestic Short Hair,5246,2.53
46730331,Adult,Male,Medium,Domestic Short Hair,6549,4.34
46733744,Baby,Male,Medium,Domestic Short Hair,5129,3.67
46721190,Baby,Female,Small,Domestic Short Hair,5882,3.51
46736740,Baby,Male,Medium,Domestic Short Hair,6141,4.73
46735621,Adult,Male,Small,Domestic Short Hair,9212,2.13
46735597,Baby,Male,Medium,Domestic Short Hair,1181,3.3
46740466,Young,Male,Medium,Domestic Short Hair,2935,4.01
46736237,Baby,Male,Small,Domestic Short Hair,8508,3.76
46737597,Adult,Male,Medium,Domestic Short Hair,1251,2.23
46725022,Young,Female,Small,Domestic Short Hair,12080,3.66
46731152,Baby,Female,Small,Domestic Short Hair,7800,2.52
46726764,Adult,Male,Medium,Domestic Short Hair,13318,5.0
46735913,Adult,Male,Large,Domestic Short Hair,1407,1.32
46734852,Young,Female,Medium,Domestic Short Hair,5183,1.25
46733458,Baby,Male,Medium,Domestic Short Hair,8183,4.01
46741260,Baby,Male,Medium,Domestic Short Hair,14687,3.16
46734928,Adult,Female,Medium,Domestic Short Hair,9442,2.43
46737632,Baby,Female,Small,Domestic Short Hair,4175,2.97
46747535,Baby,Male,Medium,Domestic Short Hair,10740,2.87
46743210,Baby,Male,Small,Domestic Short Hair,7183,3.14
46740950,Young,Female,Small,Domestic Short Hair,4464,4.65
46745612,Senior,Male,Large,Domestic Short Hair,10783,3.65
46728277,Baby,Male,Medium,Domestic Short Hair,14224,3.49
46721509,Baby,Male,Medium,Domestic Short Hair,11176,4.85
46728444,Young,Female,Large,Domestic Short Hair,5452,2.63
46733192,Young,Male,Medium,Domestic Short Hair,13667,2.91
46741836,Baby,Female,Medium,Domestic Short Hair,6779,2.03
46740175,Adult,Male,Medium,Domestic Short Hair,7607,2.84
46732022,Baby,Male,Medium,Domestic Short Hair,1023,4.36
46746448,Baby,Female,Small,Domestic Short Hair,1449,2.98
46738531,Baby,Male,Small,Domestic Short Hair,7745,3.71
46730745,Young,Male,Small,Domestic Short Hair,739,3.11
46740675,Young,Female,Medium,Domestic Short Hair,6245,2.3
46740823,Baby,Male,Small,Domestic Short Hair,2141,2.53
46723601,Adult,Female,Medium,Domestic Short Hair,8082,2.06
46722364,Baby,Male,Medium,Domestic Short Hair,6822,4.06
46735592,Baby,Female,Medium,Domestic Short Hair,19,5.0
46740791,Young,Male,Small,Domestic Short Hair,5844,2.8
46742121,Baby,Male,Small,Domestic Short Hair,7000,3.87
46746589,Adult,Male,Small,Domestic Short Hair,6469,2.62
46743551,Baby,Female,Small,Domestic Short Hair,2134,5.0
46739978,Senior,Female,Small,Domestic Short Hair,123,3.1
46721291,Young,Female,Small,Domestic Short Hair,12782,4.2
46741284,Young,Female,Small,Domestic Short Hair,6080,4.43
46729049,Young,Female,Medium,Domestic Short Hair,8187,4.69
46724351,Young,Female,Small,Domestic Short Hair,10293,3.06
46721220,Young,Female,Small,Domestic Short Hair,2430,2.62
46748991,Adult,Female,Medium,Domestic Short Hair,11406,2.49
46722824,Adult,Female,Medium,Domestic Short Hair,7250,2.13
46733289,Baby,Male,Small,Domestic Short Hair,1140,2.62
46724295,Baby,Female,Small,Domestic Short Hair,2444,3.47
46742183,Baby,Male,Small,Domestic Short Hair,9305,4.63
46727912,Baby,Male,Small,Domestic Short Hair,12419,3.32
46727370,Adult,Male,Small,Domestic Short Hair,4824,4.28
46735283,Baby,Female,Small,Domestic Short Hair,13671,2.53
46741011,Young,Female,Small,Domestic Short Hair,6147,3.8
46742056,Young,Female,Medium,Domestic Short Hair,4588,1.74
46729200,Young,Male,Small,Domestic Short Hair,5864,3.11
46750095,Baby,Female,Small,Domestic Short Hair,12017,1.94
46735178,Adult,Female,Small,Domestic Short Hair,12913,3.14
46728594,Young,Male,Small,Domestic Short Hair,1664,3.44
46745788,Young,Female,Large,Domestic Short Hair,13727,4.16
46730179,Baby,Female,Small,Domestic Short Hair,2222,4.47
46731745,Young,Female,Medium,Domestic Short Hair,6641,3.21
46743557,Baby,Female,Small,Domestic Short Hair,8917,4.18
46732329,Baby,Male,Medium,Domestic Short Hair,5094,3.92
46750799,Adult,Male,Large,Domestic Short Hair,620,1.0
46726648,Adult,Female,Medium,Domestic Short Hair,4362,3.38
46724729,Baby,Female,Small,Domestic Short Hair,10074,4.2
46744135,Young,Male,Large,Domestic Short Hair,12700,3.9
46750111,Young,Male,Medium,Domestic Short Hair,2100,3.01
46739197,Baby,Male,Small,Domestic Short Hair,4360,3.14
46730075,Adult,Male,Extra Large,Domestic Short Hair,12939,4.07
46749172,Young,Female,Medium,Domestic Short Hair,12241,3.63
46745835,Young,Male,Medium,Domestic Short Hair,2920,3.6
46748263,Baby,Female,Small,Domestic Short Hair,12509,3.42
46722966,Young,Female,Small,Domestic Short Hair,9385,3.16
46738241,Adult,Female,Small,Domestic Short Hair,4051,3.99
46744566,Baby,Female,Medium,Domestic Short Hair,14041,4.92
46739636,Adult,Male,Medium,Domestic Short Hair,5490,4.0
46748003,Baby,Female,Small,Domestic Short Hair,9942,4.05
46738457,Young,Male,Medium,Domestic Short Hair,324,5.0
46741682,Baby,Female,Small,Domestic Short Hair,6230,5.0
46744687,Adult,Female,Medium,Domestic Short Hair,13146,3.4
46735038,Adult,Female,Small,Domestic Short Hair,7348,4.69
46735293,Young,Male,Small,Domestic Short Hair,4920,2.15
46745569,Adult,Male,Small,Domestic Short Hair,6181,3.57
46723603,Baby,Male,Medium,Domestic Short Hair,10016,4.18
46726418,Adult,Male,Large,Domestic Short Hair,8231,4.53
46728363,Baby,Female,Small,Domestic Short Hair,14334,4.15
46749221,Young,Female,Medium,Domestic Short Hair,13593,4.9
46742703,Baby,Male,Medium,Domestic Short Hair,9808,4.43
46723539,Young,Female,Small,Domestic Short Hair,7938,3.49
46748034,Baby,Female,Small,Domestic Short Hair,7434,2.36
46747523,Adult,Female,Small,Domestic Short Hair,1429,4.29
46740149,Baby,Female,Small,Domestic Short Hair,8572,2.6
46738449,Young,Female,Small,Domestic Short Hair,4184,2.1
46737595,Young,Female,Medium,Domestic Short Hair,2036,2.98
46744719,Young,Female,Medium,Domestic Short Hair,12120,3.16
46742685,Baby,Male,Small,Domestic Short Hair,14147,2.9
46740422,Baby,Male,Small,Domestic Short Hair,1002,3.99
46750655,Young,Female,Small,Domestic Short Hair,8712,2.5
46735974,Baby,Male,Medium,Domestic Short Hair,3121,2.95
46741276,Adult,Male,Large,Domestic Short Hair,7490,3.63
46737602,Young,Male,Medium,Domestic Short Hair,3542,3.05
46749758,Young,Female,Medium,Domestic Short Hair,13103,4.38
46732765,Young,Male,Small,Domestic Short Hair,2017,4.29
46744048,Baby,Male,Small,Domestic Short Hair,1597,4.45
46730653,Baby,Female,Medium,Domestic Short Hair,6855,4.16
46735262,Baby,Male,Small,Domestic Short Hair,8516,3.91
46737371,Baby,Male,Small,Domestic Short Hair,6477,3.88
